,city,source,pollutant_subtype,concentration
3658,Bangkok,vegetation,PM25_SO4,0.0
3659,Istanbul,vegetation,PM25_SO4,0.0
3660,Montréal,vegetation,PM25_SO4,0.0
3661,Miami,vegetation,PM25_NO3,0.0
3662,Portland,waste_handling,PM25_SO4,0.00392771587401793
3663,Warsaw,soil,PM25_NO3,0.0047410556880163966
3664,Dar es Salaam,waste_handling,PM25_NO3,0.045062710171607435
3665,Shenzhen,powerplants,PM25_SOA,0.025157033894218854
3666,Chennai,transportation,PM25_NO3,3.1492259512817062
3667,Bengaluru,transportation,PM25_NO3,4.4081581095385545
3668,Tshwane,transportation,PM25_SO4,0.07320014179184442
3669,Dar es Salaam,wildfires,PM25_SOA,0.0
3670,Accra,waste_handling,PM25_NO3,0.0012873612136535342
3671,Austin,dust,PM25_SOA,0.0
3672,Madrid,agriculture,PM25_NO3,0.001778280402365208
3673,Hong Kong,transportation,PM25_SO4,0.02459659311317889
3674,Karachi,dust,PM25_SO4,0.0
3675,Phoenix,agriculture,PM25_SO4,0.0
3676,Boston,transportation,PM25_NO3,0.31233490341786074
3677,Bengaluru,residential,PM25_SO4,0.39998346416187774
3678,Ho Chi Minh City,transportation,PM25_NO3,0.0899487325087926
3679,Sydney,wildfires,PM25_NO3,7.130963408160617e-05
3680,Chengdu,vegetation,PM25_NO3,0.0
3681,Heidelberg,shipping,PM25_NO3,0.0
3682,Guadalajara,vegetation,PM25_NO3,0.0
3683,Zhenjiang,residential,PM25_NO3,0.08470640306476157
3684,Karachi,industry,PM25_NO3,0.6636352658073696
3685,Chengdu,shipping,PM25_NO3,0.0
3686,Jaipur,solvents,PM25_SOA,0.004061631895562669
3687,Buenos Aires,agriculture,PM25_SO4,0.0
3688,Dar es Salaam,residential,PM25_SO4,0.12335955711851306
3689,Guangzhou,transportation,PM25_NO3,1.8105803718642897
3690,Amsterdam,shipping,PM25_SO4,0.0070735198286264655
3691,São Paulo,shipping,PM25_NO3,0.058811821288189035
3692,New York City,wildfires,PM25_NO3,6.9024297202376635e-06
3693,Buenos Aires,powerplants,PM25_NH4,0.011109116601695298
3694,New York City,industry,PM25_NO3,2.1444864482723065
3695,Rotterdam,solvents,PM25_NO3,0.0
3696,Kolkata,waste_handling,PM25_SOA,0.00925144632212193
3697,Lisbon,wildfires,PM25_SO4,0.0
3698,Durban (eThekwini),waste_handling,PM25_NO3,0.12354159251713068
3699,Jakarta,powerplants,PM25_SO4,8.135957889360174
3700,Accra,wildfires,PM25_NH4,0.0
3701,Zhenjiang,vegetation,PM25_NO3,0.0
3702,Salvador,industry,PM25_NO3,0.3313739994597608
3703,Salvador,shipping,PM25_NO3,0.0014779566819241288
3704,Guangzhou,wildfires,PM25_NO3,0.006118493451365298
3705,Lima,wildfires,PM25_NO3,0.0
3706,Lima,waste_handling,PM25_SOA,0.04482179721422955
3707,Phoenix,transportation,PM25_NH4,0.002989680842215597
3708,Accra,transportation,PM25_SO4,0.24739120310878002
3709,Wuhan,residential,PM25_NO3,0.7949115388436853
3710,Zhenjiang,wildfires,PM25_NH4,0.002140369413991464
3711,London,transportation,PM25_NO3,0.6227632740721584
3712,Lagos,shipping,PM25_NO3,0.0015104383287741013
3713,Abidjan,wildfires,PM25_NH4,0.0003814122522077353
3714,Seoul,transportation,PM25_SO4,0.16421824344452285
3715,Quito,shipping,PM25_NO3,0.0005355738738440503
3716,Los Angeles,soil,PM25_NO3,0.007173143284658515
3717,Nanjing,industry,PM25_NH4,0.13158092529168253
3718,Moscow,waste_handling,PM25_NH4,0.05181549198995275
3719,Wuhan,soil,PM25_SO4,0.0
3720,Dar es Salaam,shipping,PM25_SO4,0.0014531560782532727
3721,Hangzhou,transportation,PM25_NO3,2.5357975332827665
3722,Austin,solvents,PM25_SO4,0.0
3723,Shenzhen,waste_handling,PM25_SOA,0.004532769408877576
3724,Shenzhen,wildfires,PM25_SO4,0.0
3725,Houston,waste_handling,PM25_NO3,0.001430011109458193
3726,Guadalajara,waste_handling,PM25_NO3,0.11320467512077526
3727,Guangzhou,powerplants,PM25_SO4,5.851006433926472
3728,Hanoi,transportation,PM25_NO3,0.4053453426643045
3729,Nanjing,waste_handling,PM25_SO4,0.018166862943862237
3730,Hanoi,solvents,PM25_NO3,0.0
3731,Dalian,waste_handling,PM25_NO3,0.3711530100192013
3732,Shenzhen,solvents,PM25_NO3,0.0
3733,Rio de Janeiro,solvents,PM25_SO4,0.0
3734,Beijing,waste_handling,PM25_NO3,0.11416158412909184
3735,Shanghai,dust,PM25_NO3,0.0
3736,"Washington, DC",industry,PM25_SO4,0.4509010704889913
3737,Houston,solvents,PM25_SO4,0.0
3738,Sydney,vegetation,PM25_NO3,0.0
3739,London,shipping,PM25_NO3,0.014393000064379718
3740,Chengdu,industry,PM25_NH4,0.5292357403837178
3741,São Paulo,agriculture,PM25_SO4,0.0
3742,São Paulo,powerplants,PM25_NO3,0.5516868527864274
3743,Rotterdam,residential,PM25_SOA,0.0012322139531867006
3744,Bogotá,powerplants,PM25_NO3,0.004900401572616954
3745,Vancouver,industry,PM25_SO4,1.6761528646781731
3746,Kuala Lumpur,residential,PM25_SO4,0.12458720821683178
3747,Nairobi,residential,PM25_SO4,0.07646770077588598
3748,Wuhan,solvents,PM25_NO3,0.0
3749,Paris,powerplants,PM25_SO4,0.05323069198892789
3750,Warsaw,industry,PM25_SO4,1.277040676442344
3751,Heidelberg,industry,PM25_SO4,0.01267996487226928
3752,Salvador,vegetation,PM25_NO3,0.0
3753,Chennai,dust,PM25_NO3,0.0
3754,Sydney,shipping,PM25_NO3,0.001641114187316732
3755,Fuzhou,soil,PM25_SO4,0.0
3756,Beijing,shipping,PM25_SOA,0.0
3757,Salvador,residential,PM25_NO3,0.012512974649236116
3758,Amsterdam,vegetation,PM25_SOA,0.0008974435690927404
3759,Seoul,waste_handling,PM25_SO4,0.02243038967502841
3760,Madrid,transportation,PM25_SO4,0.006436905418800989
3761,Warsaw,vegetation,PM25_NO3,0.0
3762,Miami,waste_handling,PM25_SOA,0.017658929929916526
3763,Istanbul,dust,PM25_NO3,0.0
3764,Jaipur,waste_handling,PM25_NO3,0.013221980925316913
3765,Warsaw,transportation,PM25_NO3,0.3347653128561687
3766,Vancouver,soil,PM25_NO3,0.00023332302526759662
3767,Stockholm,industry,PM25_SO4,0.4805663911563273
3768,Boston,wildfires,PM25_NO3,0.0
3769,Quezon City,vegetation,PM25_SOA,0.1264696273993961
3770,Bengaluru,powerplants,PM25_NO3,0.003649743213320836
3771,Amman,agriculture,PM25_SO4,0.0
3772,Heidelberg,solvents,PM25_NO3,0.0
3773,Tshwane,powerplants,PM25_NH4,0.0909367285799029
3774,Portland,powerplants,PM25_NH4,0.001306744705582335
3775,Istanbul,agriculture,PM25_SOA,0.0
3776,Beijing,solvents,PM25_NO3,0.0
3777,Abidjan,powerplants,PM25_SO4,0.02279622585047432
3778,Milan,waste_handling,PM25_NO3,0.005499616995706465
3779,Madrid,waste_handling,PM25_NO3,0.00024762999614943
3780,Copenhagen,wildfires,PM25_NO3,0.0
3781,London,vegetation,PM25_SO4,0.0
3782,Tel Aviv,shipping,PM25_NO3,0.0002954983711136546
3783,Dhaka,shipping,PM25_SO4,0.0
3784,Toronto,shipping,PM25_NO3,0.008020583906982542
3785,Freetown,wildfires,PM25_SOA,0.0
3786,Shanghai,soil,PM25_NO3,0.007929480418160176
3787,Los Angeles,vegetation,PM25_SOA,0.03001868380143573
3788,Istanbul,transportation,PM25_NH4,0.036681131734207936
3789,Ho Chi Minh City,agriculture,PM25_NO3,0.01829052788766166
3790,Bangkok,transportation,PM25_NO3,0.3582783266160716
3791,Singapore,residential,PM25_SOA,0.005755768968774241
3792,Qingdao,powerplants,PM25_NO3,3.9762725163587787
3793,Freetown,residential,PM25_NO3,0.008404500182404805
3794,Berlin,transportation,PM25_NO3,0.38342882754265945
3795,Moscow,dust,PM25_SO4,0.0
3796,Miami,solvents,PM25_SO4,0.0
3797,Jaipur,soil,PM25_SO4,0.0
3798,Tokyo,industry,PM25_NO3,1.2491432572183512
3799,Salvador,soil,PM25_SO4,0.0
3800,Melbourne,powerplants,PM25_SO4,0.0372779732451921
3801,Madrid,powerplants,PM25_SO4,0.08797329581819817
3802,Los Angeles,shipping,PM25_NO3,0.0075327660097919795
3803,Vancouver,vegetation,PM25_SO4,0.0
3804,Freetown,solvents,PM25_NO3,0.0
3805,Amman,shipping,PM25_NO3,0.0002365103330837064
3806,Paris,transportation,PM25_NO3,0.7613720258725878
3807,Berlin,solvents,PM25_SO4,0.0
3808,Nairobi,waste_handling,PM25_SOA,0.0011018763818874196
3809,Oslo,agriculture,PM25_NO3,0.0002480187350448483
3810,Qingdao,agriculture,PM25_NO3,0.027523128949013462
3811,Amman,waste_handling,PM25_SO4,0.05315788453438666
3812,San Francisco,waste_handling,PM25_SO4,0.009498401689311379
3813,Lagos,wildfires,PM25_NO3,0.0003952244128842617
3814,Quezon City,powerplants,PM25_SO4,0.6511754426525237
3815,Qingdao,vegetation,PM25_NO3,0.0
3816,Kolkata,powerplants,PM25_NH4,0.002771780335958813
3817,New Orleans,industry,PM25_SO4,0.07727999489367879
3818,Copenhagen,industry,PM25_NO3,0.8726089353009396
3819,Chennai,agriculture,PM25_NO3,0.012700749644426343
3820,Santiago,industry,PM25_SOA,0.15038711282213268
3821,Yokohama,powerplants,PM25_SO4,2.031476441203118
3822,Warsaw,waste_handling,PM25_SO4,0.0002984192287496575
3823,Melbourne,residential,PM25_SOA,0.015833183707757915
3824,Chennai,vegetation,PM25_SOA,0.03179720195163191
3825,Austin,transportation,PM25_NO3,0.0828082832989627
3826,Melbourne,transportation,PM25_SO4,0.03854334768210582
3827,Stockholm,dust,PM25_SO4,0.0
3828,Heidelberg,residential,PM25_SOA,0.00047286494743713946
3829,Curitiba,shipping,PM25_SO4,0.0017378282490262472
3830,Istanbul,industry,PM25_SO4,18.906843451665303
3831,Barcelona,dust,PM25_SO4,0.0
3832,Durban (eThekwini),residential,PM25_SO4,2.862350444261125
3833,Heidelberg,dust,PM25_SOA,0.0
3834,Rotterdam,dust,PM25_SO4,0.0
3835,Milan,agriculture,PM25_NH4,0.16800634677497567
3836,San Francisco,solvents,PM25_NO3,0.0
3837,New Orleans,shipping,PM25_SO4,0.00010152638168599336
3838,Chennai,powerplants,PM25_NO3,0.4491654798694728
3839,Guadalajara,powerplants,PM25_SO4,0.013278360047846148
3840,Addis Ababa,soil,PM25_NO3,0.0046284466507219525
3841,Vancouver,powerplants,PM25_SO4,0.21023041987582533
3842,Melbourne,solvents,PM25_SO4,0.0
3843,Seattle,dust,PM25_SO4,0.0
3844,Tel Aviv,soil,PM25_SO4,0.0
3845,Miami,shipping,PM25_NO3,0.002052472552926492
3846,Curitiba,residential,PM25_NO3,0.08379608055463486
3847,Buenos Aires,waste_handling,PM25_SO4,0.04698306420201
3848,"Washington, DC",dust,PM25_SO4,0.0
3849,Rotterdam,solvents,PM25_SO4,0.0
3850,Philadelphia,residential,PM25_SO4,0.0792787845351227
3851,Sydney,shipping,PM25_SO4,0.004122208585291571
3852,Copenhagen,soil,PM25_SOA,0.0
3853,Salvador,residential,PM25_SO4,0.18905504318911814
3854,Paris,agriculture,PM25_SOA,0.0
3855,Phoenix,solvents,PM25_NO3,0.0
3856,Melbourne,powerplants,PM25_SOA,0.00044812198996543016
3857,Bangkok,soil,PM25_SO4,0.0
3858,San Francisco,residential,PM25_NO3,0.3237888152622218
3859,Berlin,powerplants,PM25_NO3,0.06730056257239121
3860,Copenhagen,agriculture,PM25_SOA,0.0
3861,Zhenjiang,residential,PM25_SO4,0.6544112001512437
3862,Kolkata,transportation,PM25_SOA,0.13314287099164118
3863,Madrid,agriculture,PM25_SO4,0.0
3864,Karachi,industry,PM25_SO4,21.972199060973388
3865,Warsaw,waste_handling,PM25_SOA,0.0016851989233739539
3866,San Francisco,vegetation,PM25_SOA,0.0005150323265803573
3867,Karachi,dust,PM25_SOA,0.0
3868,Johannesburg,powerplants,PM25_NH4,0.1031167446748587
3869,Chennai,powerplants,PM25_SO4,8.866214470694844
3870,Heidelberg,powerplants,PM25_NO3,2.6230543608333394e-05
3871,Quito,waste_handling,PM25_SOA,0.1443601324552409
3872,Madrid,solvents,PM25_SOA,0.5477156618424301
3873,Ciudad de México,wildfires,PM25_NO3,0.0034530760380781685
3874,Durban (eThekwini),residential,PM25_SOA,0.04864441639756814
3875,Auckland,powerplants,PM25_SO4,0.0021275066479261653
3876,Bangkok,transportation,PM25_SO4,0.0925661346460958
3877,Montréal,shipping,PM25_SO4,0.006627621261374044
3878,Zhenjiang,agriculture,PM25_SO4,0.0
3879,Ho Chi Minh City,shipping,PM25_SOA,7.844016207245213e-07
3880,Singapore,solvents,PM25_NO3,0.0
3881,Auckland,residential,PM25_SO4,0.40614190367572395
3882,Guadalajara,shipping,PM25_NO3,1.606199710740648e-05
3883,Addis Ababa,industry,PM25_SO4,1.121836335044794
3884,Durban (eThekwini),powerplants,PM25_SO4,0.007895596336661537
3885,Zhenjiang,wildfires,PM25_NO3,0.005412033573958674
3886,Venice,vegetation,PM25_NO3,0.0
3887,Hong Kong,wildfires,PM25_SO4,0.00031445778565228685
3888,Addis Ababa,residential,PM25_SO4,0.2520846264285541
3889,Singapore,soil,PM25_NO3,0.007438920243387219
3890,Barcelona,vegetation,PM25_NO3,0.0
3891,Austin,powerplants,PM25_NO3,0.006852531698488748
3892,Heidelberg,solvents,PM25_SO4,0.0
3893,Guangzhou,wildfires,PM25_SO4,0.0012165758141736544
3894,Abidjan,dust,PM25_SO4,0.0
3895,Auckland,solvents,PM25_SO4,0.0
3896,Bangkok,vegetation,PM25_SOA,0.06616243530729908
3897,Portland,agriculture,PM25_SO4,0.0
3898,Heidelberg,wildfires,PM25_SO4,4.5168941675979515e-06
3899,Phoenix,vegetation,PM25_SO4,0.0
3900,Athens,agriculture,PM25_SO4,0.0
3901,Los Angeles,residential,PM25_NO3,0.6491047629296863
3902,Hong Kong,shipping,PM25_NO3,0.019067485158477945
3903,Houston,solvents,PM25_SOA,0.2264720344145956
3904,Barcelona,transportation,PM25_SO4,0.031294739204621495
3905,Dubai,industry,PM25_SO4,5.75560043522941
3906,Nanjing,waste_handling,PM25_SOA,0.0019762987363971638
3907,Los Angeles,wildfires,PM25_SO4,0.002828536074797628
3908,Berlin,residential,PM25_SO4,0.12376404703202527
3909,Guadalajara,transportation,PM25_SOA,0.5040804424089997
3910,Medellín,shipping,PM25_NO3,0.0
3911,Ciudad de México,industry,PM25_SO4,15.485936047748638
3912,Dakar,powerplants,PM25_NO3,0.061772984414115176
3913,Ciudad de México,agriculture,PM25_NH4,0.10511837737020123
3914,Guadalajara,waste_handling,PM25_SO4,0.0716164591378685
3915,Quito,powerplants,PM25_SO4,0.5575425464389642
3916,Dakar,wildfires,PM25_NO3,7.218555665918397e-05
3917,Rome,agriculture,PM25_NO3,0.0020839792639179414
3918,Oslo,vegetation,PM25_SOA,0.0030403256588943947
3919,Rotterdam,vegetation,PM25_NO3,0.0
3920,Delhi NCT,soil,PM25_SOA,0.0
3921,Bogotá,industry,PM25_SO4,3.1873710678828107
3922,Medellín,vegetation,PM25_SO4,0.0
3923,Madrid,wildfires,PM25_NO3,0.0006432948823163324
3924,Berlin,industry,PM25_SO4,0.4950553927868676
3925,Shenzhen,wildfires,PM25_SOA,0.0
3926,Stockholm,waste_handling,PM25_SO4,2.582580243616118e-05
3927,Rotterdam,dust,PM25_SOA,0.0
3928,Hong Kong,dust,PM25_SO4,0.0
3929,Kuala Lumpur,solvents,PM25_SO4,0.0
3930,Qingdao,solvents,PM25_NO3,0.0
3931,Auckland,vegetation,PM25_NO3,0.0
3932,Warsaw,dust,PM25_NO3,0.0
3933,Copenhagen,waste_handling,PM25_SOA,0.0026293508960096128
3934,Cape Town,residential,PM25_SO4,2.3413355161547207
3935,Berlin,agriculture,PM25_NO3,0.00895527071043986
3936,Copenhagen,industry,PM25_SO4,0.5461385381450592
3937,Heidelberg,waste_handling,PM25_NO3,2.9259933328787817e-05
3938,Karachi,agriculture,PM25_SOA,0.0
3939,Phoenix,agriculture,PM25_SOA,0.0
3940,Guadalajara,soil,PM25_SO4,0.0
3941,Philadelphia,industry,PM25_NO3,0.8244430609997527
3942,Fuzhou,residential,PM25_NO3,0.12388851775768693
3943,Austin,transportation,PM25_SO4,0.0045368142011527855
3944,Buenos Aires,agriculture,PM25_SOA,0.0
3945,Lisbon,waste_handling,PM25_SO4,1.5748386100481666e-07
3946,Nairobi,shipping,PM25_SO4,0.0
3947,Medellín,agriculture,PM25_SOA,0.0
3948,Delhi NCT,transportation,PM25_NH4,0.0028152004833075644
3949,Barcelona,wildfires,PM25_NO3,0.00040800384655058814
3950,Paris,powerplants,PM25_SOA,5.7543420588984106e-05
3951,Freetown,agriculture,PM25_NO3,1.483961343710954e-05
3952,Copenhagen,solvents,PM25_NO3,0.0
3953,Amman,shipping,PM25_SO4,0.0018651949073095547
3954,Wuhan,waste_handling,PM25_NH4,0.3932499728907855
3955,Singapore,wildfires,PM25_NO3,0.0
3956,Medellín,dust,PM25_NO3,0.0
3957,Houston,industry,PM25_NO3,0.07307531126007852
3958,Paris,wildfires,PM25_SOA,0.0
3959,Copenhagen,vegetation,PM25_SO4,0.0
3960,Athens,residential,PM25_SOA,0.027766774339424715
3961,Nanjing,vegetation,PM25_NO3,0.0
3962,Tel Aviv,shipping,PM25_SO4,0.0014184530193554474
3963,Ho Chi Minh City,vegetation,PM25_SO4,0.0
3964,Melbourne,waste_handling,PM25_NO3,0.0006792443554158437
3965,New Orleans,shipping,PM25_SOA,1.5547902144766434e-06
3966,Warsaw,transportation,PM25_SO4,0.003458398883787873
3967,Curitiba,waste_handling,PM25_NO3,0.4141905870066057
3968,Paris,dust,PM25_NO3,0.0
3969,Lagos,vegetation,PM25_SOA,0.058559114958547626
3970,Lagos,wildfires,PM25_SO4,0.0005410674220279539
3971,Vancouver,industry,PM25_SOA,0.09834914660151513
3972,Bangkok,agriculture,PM25_SO4,0.0
3973,Salvador,waste_handling,PM25_SO4,0.08337335351417557
3974,Hong Kong,vegetation,PM25_NO3,0.0
3975,London,soil,PM25_NO3,0.002134235704727788
3976,Venice,wildfires,PM25_SO4,2.0321252965511083e-06
3977,Lagos,transportation,PM25_SOA,0.7505839564976877
3978,Istanbul,industry,PM25_SOA,0.11776135881677426
3979,Ho Chi Minh City,agriculture,PM25_SO4,0.0
3980,Ho Chi Minh City,waste_handling,PM25_NO3,0.051961208386481585
3981,Paris,residential,PM25_SOA,0.01672511904291175
3982,Lisbon,wildfires,PM25_SOA,0.0
3983,Toronto,vegetation,PM25_NO3,0.0
3984,Wuhan,transportation,PM25_SOA,0.10543888200181066
3985,Guadalajara,industry,PM25_SOA,0.25811559160540065
3986,Hanoi,soil,PM25_SO4,0.0
3987,Philadelphia,waste_handling,PM25_NO3,0.01347107288559383
3988,Shenzhen,shipping,PM25_SOA,5.077423755684195e-05
3989,Vancouver,transportation,PM25_SO4,0.017711579625359148
3990,Medellín,wildfires,PM25_SOA,0.0
3991,Moscow,transportation,PM25_NO3,0.09525356776295904
3992,Tshwane,powerplants,PM25_NO3,0.06588267339134553
3993,Seoul,dust,PM25_SO4,0.0
3994,Madrid,shipping,PM25_SOA,0.0
3995,Tel Aviv,dust,PM25_NO3,0.0
3996,Lima,dust,PM25_NO3,0.0
3997,Bogotá,soil,PM25_SOA,0.0
3998,Wuhan,residential,PM25_SO4,3.0402584672903377
3999,Durban (eThekwini),agriculture,PM25_NH4,0.08126795041714349
4000,Toronto,solvents,PM25_SOA,0.7113105796458905
4001,Bangkok,solvents,PM25_SO4,0.0
4002,Tel Aviv,industry,PM25_SO4,1.7210578954483962
4003,Freetown,vegetation,PM25_SOA,0.008298178242361095
4004,Heidelberg,vegetation,PM25_SO4,0.0
4005,Hong Kong,agriculture,PM25_NO3,0.0010429933211393123
4006,Delhi NCT,wildfires,PM25_SO4,0.000114586907173232
4007,Santiago,dust,PM25_SO4,0.0
4008,San Francisco,shipping,PM25_NO3,0.007083019169147611
4009,Dubai,shipping,PM25_SO4,0.12189741300007872
4010,Ho Chi Minh City,soil,PM25_SO4,0.0
4011,Vancouver,agriculture,PM25_NO3,2.0549918098051197e-06
4012,Houston,dust,PM25_NO3,0.0
4013,Rio de Janeiro,soil,PM25_NO3,0.0027815888245042546
4014,Stockholm,agriculture,PM25_SO4,0.0
4015,Addis Ababa,solvents,PM25_SOA,0.01564341271590974
4016,Chennai,transportation,PM25_SO4,0.9060795108671902
4017,Boston,solvents,PM25_SO4,0.0
4018,Portland,shipping,PM25_NO3,0.0013923579086202178
4019,Boston,waste_handling,PM25_SO4,0.0039825245055010155
4020,Beijing,agriculture,PM25_NO3,0.009095911015604351
4021,Sydney,soil,PM25_SO4,0.0
4022,Johannesburg,dust,PM25_NO3,0.0
4023,Guangzhou,agriculture,PM25_SO4,0.0
4024,Heidelberg,shipping,PM25_SO4,0.0
4025,Athens,industry,PM25_SOA,0.17204586342396475
4026,Guadalajara,vegetation,PM25_SO4,0.0
4027,Seoul,vegetation,PM25_SO4,0.0
4028,Fuzhou,soil,PM25_SOA,0.0
4029,Bogotá,shipping,PM25_SO4,0.0
4030,Chennai,dust,PM25_SO4,0.0
4031,Moscow,waste_handling,PM25_NO3,0.011529175211613387
4032,Warsaw,vegetation,PM25_SO4,0.0
4033,Vancouver,residential,PM25_NO3,0.7703240745805707
4034,Boston,wildfires,PM25_SO4,0.0
4035,Hanoi,dust,PM25_SO4,0.0
4036,Austin,vegetation,PM25_NO3,0.0
4037,Salvador,vegetation,PM25_SO4,0.0
4038,Accra,wildfires,PM25_NO3,0.0
4039,Miami,vegetation,PM25_SO4,0.0
4040,Melbourne,dust,PM25_SOA,0.0
4041,Dalian,solvents,PM25_NO3,0.0
4042,São Paulo,shipping,PM25_SO4,0.07981395982888845
4043,Dar es Salaam,industry,PM25_SO4,0.5321384452038289
4044,Rome,industry,PM25_SO4,0.9373614800463208
4045,Milan,soil,PM25_SOA,0.0
4046,Ciudad de México,transportation,PM25_SO4,0.4904420769804106
4047,Jaipur,soil,PM25_SOA,0.0
4048,Athens,transportation,PM25_NO3,0.2593272123056791
4049,Medellín,industry,PM25_NO3,0.3580365181167433
4050,Rome,residential,PM25_SO4,0.10579153061984536
4051,Istanbul,wildfires,PM25_SO4,0.00015024781789181208
4052,London,vegetation,PM25_SOA,0.002678217880063458
4053,Cape Town,soil,PM25_NO3,0.014735571543600896
4054,Guadalajara,dust,PM25_SO4,0.0
4055,Zhenjiang,transportation,PM25_SO4,0.05273166942881316
4056,Rio de Janeiro,solvents,PM25_SOA,0.09547636405970884
4057,Hanoi,residential,PM25_NH4,0.05575558042046595
4058,Qingdao,industry,PM25_SO4,14.30370001558032
4059,Moscow,soil,PM25_SOA,0.0
4060,Lima,transportation,PM25_NO3,0.15713408683266927
4061,Jakarta,dust,PM25_SO4,0.0
4062,Jakarta,soil,PM25_SO4,0.0
4063,Dhaka,transportation,PM25_NO3,0.6492318217240293
4064,Beijing,vegetation,PM25_SO4,0.0
4065,São Paulo,vegetation,PM25_NO3,0.0
4066,Los Angeles,shipping,PM25_SO4,0.0345266183851044
4067,Chengdu,shipping,PM25_SO4,0.0
4068,Fuzhou,agriculture,PM25_NO3,0.018852227216747217
4069,Shanghai,agriculture,PM25_SO4,0.0
4070,Cape Town,wildfires,PM25_NO3,0.0015452882834429687
4071,Nanjing,soil,PM25_NO3,0.02451991842679725
4072,Chengdu,vegetation,PM25_SO4,0.0
4073,London,waste_handling,PM25_SOA,0.003703445613250424
4074,Rio de Janeiro,dust,PM25_SOA,0.0
4075,Dhaka,solvents,PM25_NO3,0.0
4076,London,transportation,PM25_SO4,0.009710737796896162
4077,Beijing,solvents,PM25_SO4,0.0
4078,London,powerplants,PM25_NO3,0.022176095156834774
4079,Rio de Janeiro,transportation,PM25_SOA,0.2239428230513104
4080,Shanghai,wildfires,PM25_SO4,0.004656441535211133
4081,Moscow,vegetation,PM25_PRIMARY,0.0
4082,Rio de Janeiro,waste_handling,PM25_NO3,0.08780593990238593
4083,Fuzhou,dust,PM25_SO4,0.0
4084,Shanghai,powerplants,PM25_SOA,0.3046042260053692
4085,London,industry,PM25_SOA,0.05561466630509322
4086,Hangzhou,waste_handling,PM25_SO4,0.03914911726724934
4087,Tokyo,wildfires,PM25_NO3,0.0001272165003331229
4088,Shanghai,residential,PM25_NH4,0.028874932673297306
4089,Dhaka,agriculture,PM25_SO4,0.0
4090,Vancouver,powerplants,PM25_SOA,1.989907755226471e-05
4091,New Orleans,residential,PM25_SOA,0.020696263033612213
4092,San Francisco,agriculture,PM25_NO3,9.316174597517465e-07
4093,Kuala Lumpur,residential,PM25_SOA,0.03565960471402234
4094,Toronto,dust,PM25_SO4,0.0
4095,Singapore,agriculture,PM25_SOA,0.0
4096,Abidjan,soil,PM25_SOA,0.0
4097,Milan,solvents,PM25_SOA,0.2993773479388569
4098,Berlin,transportation,PM25_SO4,0.002374718169073676
4099,Buenos Aires,wildfires,PM25_NO3,0.0
4100,Bangkok,residential,PM25_NO3,0.01778738328631656
4101,Philadelphia,shipping,PM25_SO4,0.0014125689936945725
4102,Madrid,dust,PM25_NO3,0.0
4103,Chennai,industry,PM25_SO4,24.49068854958933
4104,Quito,solvents,PM25_NO3,0.0
4105,Oslo,agriculture,PM25_SO4,0.0
4106,Vancouver,solvents,PM25_SO4,0.0
